geneID	bh_t14_A	bh_t14_B	bh_t14_C	bh_t72_A	bh_t72_B	bh_t72_C
RUMHYD_02773	0	1128.259	674.167	136.583	100.384	60.161
RUMHYD_02774	1663	2852.741	1482.833	330.417	246.616	318.842
RUMHYD_02775	29	508	182	12	0	4.997
RUMHYD_02776	1187	2263	1370	661	295	260.611
RUMHYD_02777	4330	8781	6484.983	987.269	467	427.389
RUMHYD_02778	5762	11936.699	7008.838	1011.391	527	503.444
RUMHYD_02779	1684	1474.301	1253.179	73.34	70	64.556
RUMHYD_02780	11070.197	17112.679	14279.005	513.15	260.902	253.679
RUMHYD_02781	1033.803	5027.994	3100.17	138.85	112.544	125.321
RUMHYD_02782	1154	4963.327	2257.612	208.074	81.554	126
RUMHYD_02783	8767.268	15603.122	9121.314	438.819	221	321.795
RUMHYD_02784	3237.732	8625.878	5810.236	349.107	241	304.205
RUMHYD_02785	3783.492	9234.291	6229.766	538.517	263.685	237.212
RUMHYD_02786	2085.576	2027.543	1781.233	98.778	30.315	89.852
RUMHYD_02787	3288.921	2603.725	3070.83	89.441	40	64.642
RUMHYD_02788	1075.011	3190.394	1605.834	200.971	108	98.294
RUMHYD_02789	493	1675.696	772	98.293	38	50
RUMHYD_02790	2501.064	7159.889	4329.407	311.514	136.095	196.497
RUMHYD_02791	859.427	1662.628	991.147	52.486	44.905	96.503
RUMHYD_02792	1416.509	4957.054	2304.446	181.238	73.606	124
RUMHYD_02793	204	1447.78	834	64.656	13	17
RUMHYD_02794	1980.932	3515.294	2114.36	504.405	240.394	205
RUMHYD_02795	5618.966	4880.885	3536.206	272.752	190.544	134.001
RUMHYD_02796	10332.878	7207.207	7955.815	604.624	242.456	403.999
RUMHYD_02797	385.762	911.614	394.619	35.326	26	15
RUMHYD_02798	2512.461	4613.271	2779	308	157	178
RUMHYD_02799	23141	26544.729	18579	1247	709	932
RUMHYD_02800	2480	2293	1710	515.466	424	334.415
RUMHYD_02801	5627	3433	2805	777.534	470	391.585
RUMHYD_02802	963	742	601	80	28	60
RUMHYD_02803	0	11	1	13	21	29
RUMHYD_02804	44	53	29	23	10	61
RUMHYD_02805	248	245	191	59	42	104
RUMHYD_02806	135	533	276	6	9	8
RUMHYD_02807	12254	5205	5078	838.516	530	446
RUMHYD_02808	5058.2	9263.906	5722.722	880.702	599.813	545.744
RUMHYD_02809	8857.503	10321.228	7811.905	1102.288	721.7	806.74
RUMHYD_02810	19319.297	25345.866	16327.373	1895.494	1511.487	1343.515
RUMHYD_02811	5743	8879	4989	310	209	227
RUMHYD_02812	1217	674	569	319	218	278.893
RUMHYD_02813	22339	21894	22563	1335	782	958.107
RUMHYD_02814	921	1490	1167	73	26	132.971
RUMHYD_02815	2473	1820	1771	125	125	361.029
RUMHYD_02816	668	1225	585	203	27	135
RUMHYD_02817	34	4	4	0	1	4
RUMHYD_02818	649	1094	889	314	141	206
RUMHYD_02819	253	350	214	218	81	80
RUMHYD_02820	1878	1838	1068	170	143	114
RUMHYD_02821	157	469	325	118	66	58
RUMHYD_02822	376	527	395	80	56	59
RUMHYD_02823	142	178	93	99	54	70
RUMHYD_02824	879	477	422	159	102	126.636
RUMHYD_02825	376	442	201.286	153.749	53.423	66.374
RUMHYD_02826	738	538	276.714	173.251	146.577	96.99
RUMHYD_02827	397	168	107	190	5	41
RUMHYD_02828	254	27	28	144	8	30
RUMHYD_02829	4171.738	2226.883	1671.247	126.862	44	106
RUMHYD_02830	3239.262	883.117	1001.753	113.138	80	81
RUMHYD_02831	6169	7872	4545.592	1985.875	1049.012	1051.138
RUMHYD_02832	4631.233	4922.969	3428.307	1522.532	828.075	721.107
RUMHYD_02833	19806.752	10171.031	8408.693	3540.382	2353.925	2162.259
RUMHYD_02834	16593	16772	9876	6932.233	4302.039	4036.352
RUMHYD_02835	861	253	346	371.017	281.961	242.716
RUMHYD_02836	12	14	1	34.213	2	6.932
RUMHYD_02837	265	107	67	76	45	55
RUMHYD_02838	1257	1244	451	1255	1095	820
RUMHYD_02839	23	75	16	97	2	38
RUMHYD_02840	2616	1796	1587	2694	1044	1052
RUMHYD_02841	1522	1111	1015	1172	1108	1028
RUMHYD_02842	1208	754	359	330	200	116
RUMHYD_02843	8633.483	5981.65	3433.001	2741.815	2114.729	1285.922
RUMHYD_02844	16467.303	32358.334	14372.794	5469.096	4923.019	3252.926
RUMHYD_02845	72870.214	98642.017	56072.205	14935.089	9991.251	7723.305
RUMHYD_02846	13697.703	22211.891	8514.003	8399.377	3767.479	2980.126
RUMHYD_02847	34656.227	43865.109	26899.997	16366.195	13036.115	10382.369
RUMHYD_02848	2171.07	2203.693	1012.329	353.082	315.883	257.993
RUMHYD_02849	1369	1290.307	509.671	582.345	520.523	402.36
RUMHYD_02850	1485	2343	925	444.208	473	385.508
RUMHYD_02851	120	90	70	103.792	49	53.491
RUMHYD_02852	457	856.113	402	427.285	200	218.337
RUMHYD_02853	32589.437	57069.689	24842.062	28578.137	25854.622	25324.158
RUMHYD_02854	31171.561	90707.698	45730.938	18988.247	10703.373	11333.682
RUMHYD_02855	1015.002	2576.044	1269.584	1738.215	1047.141	1065.825
RUMHYD_02856	9357.705	10342.017	6135.452	2127.388	1530.721	1308.621
RUMHYD_02857	7882.295	10011.439	4912.964	2482.725	2352.143	2044.378
RUMHYD_02858	3078	6318.527	3474	2138.936	2370.729	1996.996
RUMHYD_02859	1781	3717.473	1695	1045.067	770.271	503.004
RUMHYD_02860	2537	3992	2576	3507	2355	2245.062
RUMHYD_02861	514	303	252	186.408	177	206.127
RUMHYD_02862	1828	2189	774	663.592	631	444.812
RUMHYD_02863	98267.182	129905.739	83472.381	46772.014	19125.822	19205.295
RUMHYD_02864	39079.859	60630.514	35114.087	11897.985	7283.847	6589.145
RUMHYD_02865	23223.958	30850.748	17389.533	6687.993	4555.108	4150.257
RUMHYD_02866	13054	17763	10344	4167.986	2767.223	2582.599
RUMHYD_02867	10617.8	30886.247	16257.579	7017.657	3900.992	4128.552
RUMHYD_02868	3416.2	5304.753	3705.421	2043.72	858.008	943.151
RUMHYD_02869	572	741.218	396.007	268.755	200.858	280.547
RUMHYD_02870	496	1109.782	930.993	129.89	76.142	77.683
RUMHYD_02871	11874	9187	8595.582	4666.029	3093	3434.866
RUMHYD_02872	11247	6672	6438.477	4381.971	1892.024	1904.508
RUMHYD_02873	170296	272461	136331.941	9949.661	4550.882	5525.241
RUMHYD_02874	15680.088	4476.469	3372.65	4274.731	2419.574	2055.687
RUMHYD_02875	10284.081	3934.048	5005.153	887.782	493.518	486.474
RUMHYD_02876	13501.831	22835.814	13077.197	9494.826	4280.003	4933.994
RUMHYD_02877	1896.315	562.139	372.199	316.892	185.702	103.16
RUMHYD_02878	30781.685	12246.532	12988.801	5538.055	2614.298	2826.003
RUMHYD_02879	11192	13707.001	6358	5221.053	2315	2642.837
RUMHYD_02880	322	421	239	209	92	92
RUMHYD_02881	0	8	4	0	0	3
RUMHYD_02882	1313	2693.245	2000	507.121	271	232.16
RUMHYD_02883	3425	2772.755	2194	541.879	299	354.84
RUMHYD_02884	136	130	105	68	54	231
RUMHYD_02885	1646	3777	3033	728	496	419
RUMHYD_02886	262	556.117	280.001	179	72.148	59
RUMHYD_02887	2130	1167.883	1204.999	502	273.852	209
RUMHYD_02888	383	197	173	92	46	187
RUMHYD_02889	0	0	0	0	0	0
RUMHYD_02890	80	70	17	9	4	0
RUMHYD_02891	41	34	25	7	11	23.134
RUMHYD_02892	58	13	4	0	1	33.866
RUMHYD_02893	0	14	12	5	1	4
RUMHYD_02894	339	902	513	184	126	74
RUMHYD_02895	0	0	0	2	0	2
RUMHYD_02896	18	33	13	0	5	38
RUMHYD_02897	0	0	0	1	0	0
RUMHYD_02898	16	30	7	13	5	104.151
RUMHYD_02899	36	46	52	57	48	436.849
RUMHYD_02900	51	109	34	71	37	122
RUMHYD_02901	89	30	8	15	1	12.29
RUMHYD_02902	137	316	281.574	65	42	37
RUMHYD_02903	331	515	364	331	202	248
RUMHYD_02904	0	0	0	0	0	0
RUMHYD_02905	1296	2016	1479	362	277	121
RUMHYD_02906	0	6	0	0	0	0
RUMHYD_02907	13540	24616	16001	464	363	255
RUMHYD_02908	3361	3406	2993	616	447	416
RUMHYD_02909	1283	768	745	520	379	421.002
RUMHYD_02910	3963	3768	2940.004	580	562	411.998
RUMHYD_02912	0	17	4	1	0	12
RUMHYD_02913	1587	2157	1377	311	211.426	311.744
RUMHYD_02914	412	282	278	44	19.574	75.256
RUMHYD_02915	177	90	90	21.503	3	19.711
RUMHYD_02916	91	83	89	41.497	33	141.999
RUMHYD_02917	50	43	31	7	17	63.199
RUMHYD_02918	48	74	25	9	0	17.801
RUMHYD_02919	0	9	0	0	0	7
RUMHYD_02920	2782	3751	2186	607	491	525
RUMHYD_02921	153	200	119	95	50	152
RUMHYD_02922	31	58	71	18	4	33
RUMHYD_02923	50	30	56	0	12	6
RUMHYD_02924	293	120	158	58	26	112
RUMHYD_02925	0	0	0	0	4	4
RUMHYD_02926	94	106	112	19	26	53
RUMHYD_02927	0	15	7	4	0	10
RUMHYD_02928	15856	13519	18676	5950.586	2530	1837.819
RUMHYD_02929	173	193	242	331.414	116	193.181
RUMHYD_02930	3230	5140	3665	14030.941	4049.019	3334
RUMHYD_02931	1118	1384	1061	3793.059	731.981	771
RUMHYD_02932	1795	1239	1130	332	99	204
RUMHYD_02933	180	163	137	39	14	183
RUMHYD_02934	1679	1678	1633	165.023	112	119.838
RUMHYD_02935	9057	9357	8892	453.977	330	338.162
RUMHYD_02936	5789	8129	7315	462	272	304
RUMHYD_02937	3342	2938	3079	498	347	172
RUMHYD_02938	1140	1888	1753	205	119	296
RUMHYD_02939	988	1370	623	67	73.951	39
RUMHYD_02940	303	134	184	29	7.049	73
RUMHYD_02941	170	249	115	8	13	32
RUMHYD_02942	2	2	6	0	0	9
RUMHYD_02943	11904	11932	10677	866	521	597.377
RUMHYD_02944	50	247	117	21	22	51.147
RUMHYD_02945	134	230	122	56	27.003	54.465
RUMHYD_02946	4388.045	5389	3936	440	363.553	336.011
RUMHYD_02947	4656.955	7056	6206.082	542	364.966	314
RUMHYD_02948	77	151	72.918	21	13.478	27
RUMHYD_02949	0	0	0	2	1	42
RUMHYD_02950	25	46	54	80.776	4.363	134.156
RUMHYD_02951	1529	1885	1538	235.224	113.637	323.844
RUMHYD_02952	685	383	443	190	149	111
RUMHYD_02953	0	0	0	0	5	0
RUMHYD_02954	81	141	53	39	24	10
RUMHYD_02955	1061	2949	1416	784	1139	677.581
RUMHYD_02956	21	57	49	55	30	44.419
RUMHYD_02957	0	0	0	3	6	5
RUMHYD_02958	3240	4417	3863	677	490	890.788
RUMHYD_02959	1159.996	1543.989	1402	285.75	257	201.907
RUMHYD_02960	1545.004	1612.011	1627	156.25	87	166.305
RUMHYD_02961	42	53	32	10	7	0
RUMHYD_02962	169	631	340	121	97	62
RUMHYD_02963	31	12	9	9	9	5
RUMHYD_02964	73	124	56	3	0	7
RUMHYD_02965	131	178	136	24	19	39
RUMHYD_02966	432	381	273	52	54	170
RUMHYD_02967	106	20	33	33	33	236
RUMHYD_02968	762	833.349	616	168.508	104.527	135
RUMHYD_02969	730	972.651	561	85.492	40.473	161
RUMHYD_02970	14656	9559	8963	1430	1027	716
RUMHYD_02971	12	0	0	0	0	6
RUMHYD_02972	0	6	16	15	5	20
RUMHYD_02973	6947	6883	5629	7154	3219	3039.362
RUMHYD_02974	1922	1289	1455	217	147	180.204
RUMHYD_02975	17485	21152	16972	2173	1570	1126.434
RUMHYD_02976	9607	6015	9695	173	168	270.151
RUMHYD_02977	19996	13911	12542	1636	873	803.855
RUMHYD_02978	8585	13826	8788	1458	982	972.995
RUMHYD_02979	450	543	460	209.018	162	73
RUMHYD_02980	709	1219.677	849.636	288.694	222.742	198
RUMHYD_02981	452	854.323	599.364	304.288	212.258	188.005
RUMHYD_02982	176	449	216	171	85	112.995
RUMHYD_02983	0	1	0	0	0	1
RUMHYD_02984	890	1275	979	186	134	246
RUMHYD_02985	106	85	39	85	34	147
RUMHYD_02987	364	881	797	52	16	22
RUMHYD_02988	4962	10250	5441	693	286	285
RUMHYD_02989	1644	1899	1470	139	120	174
RUMHYD_02990	1240	1407	1301	250	191	198
RUMHYD_02991	65	72	73	28	9	59
RUMHYD_02992	10338	6053	6436	2214	1239	1179
RUMHYD_02993	0	3	0	0	0	0
RUMHYD_02994	722	885	696	219	135.441	327.022
RUMHYD_02995	1659	1540	1230	318	240.559	391.978
RUMHYD_02996	72	93	46	24	23	93
RUMHYD_02997	2132	2008	2110	469	379	254
RUMHYD_02998	809	996	718	249	176	218.756
RUMHYD_02999	5514	7325	6093	576	320	485.244
RUMHYD_03000	0	4	19	27	23	351
RUMHYD_03001	15	18	28	21	25	146
RUMHYD_03002	178	152	143	121	44	123
RUMHYD_03003	0	29	5	33	22	120.929
RUMHYD_03004	12	71	45	7	21	123.071
RUMHYD_03005	7	43	22	5.827	2	80
RUMHYD_03006	108	70	33	51.491	42	335
RUMHYD_03007	11	0	6	9.682	17	103
RUMHYD_03008	0	0	0	0	0	4
RUMHYD_03009	323	432	334	70.267	28	112
RUMHYD_03010	5515	3459	3759	250.733	167	276
RUMHYD_03011	329	319	231	161.844	54.996	81.217
RUMHYD_03012	3934	4046	4089	2203.156	1769.004	1526.783
RUMHYD_03013	0	0	0	0	0	0
RUMHYD_03014	138	200	201	151	107	314
RUMHYD_03015	11	55	12	6	6	17
RUMHYD_03016	26	66	40	4	3	47
RUMHYD_03017	0	13	17	20	52	184
RUMHYD_03018	2020	1657	1444	420	233	337
RUMHYD_03019	1875	4445	2369	721	555	297
RUMHYD_03020	28625	48331	36084	9103	7064	4657
RUMHYD_03021	952	1086	751	164	130	168
RUMHYD_03022	1148	12329	3171	142	119	71
RUMHYD_03023	165	258	224	56	32	69.03
RUMHYD_03024	10095	20608	12885	644	395	272.97
RUMHYD_03025	19	13	34.995	13	1	0
RUMHYD_03026	1447	1799	1411.005	250	255	383
RUMHYD_03027	803	841	605	38	90	149
RUMHYD_03028	6	2	0	9	6	113
RUMHYD_03029	0	0	0	3	2	45
RUMHYD_03030	0	0	0	0	0	0
RUMHYD_03031	487	570	348	56	48	178
RUMHYD_03032	185	95	71	14	9	94.244
RUMHYD_03033	984	1507	1366	112	208	244.756
RUMHYD_03034	116	155	118	20	25	76
RUMHYD_03035	1012	1358	1149	106	52	207
RUMHYD_03036	1654	1869	1350	249	135	137.553
RUMHYD_03037	435	374	255	23	25	52.447
RUMHYD_03038	1371	4205	3772	426	220	237
RUMHYD_03039	0	0	23	0	0	17
RUMHYD_03040	169	399.177	299	39	37.957	161.162
RUMHYD_03041	495	383.823	332	104	106.043	170.838
RUMHYD_03042	1468	3194	2366.874	167.704	135	240
RUMHYD_03043	261	823	503.126	110.296	116	134
RUMHYD_03044	0	14	4	5	0	6
RUMHYD_03045	7759	5541	5519	1609	940	899
RUMHYD_03046	828	653	538	111	92	119
RUMHYD_03047	1702	1596	1038	452	282	191
RUMHYD_03048	1004	1778	820	718	570	293
RUMHYD_03049	12623	22884	17690	1539	1086	1258.206
RUMHYD_03050	930	968	829	200	180	359.794
RUMHYD_03051	377	422	308	92	98	167
RUMHYD_03052	3104	4036	3787	473	228	392
RUMHYD_03053	2011	1385	1464	69	64	135
RUMHYD_03054	1770	1625	1672	95	35	216
RUMHYD_03055	3097.198	2038	1608	522.004	465	310.021
RUMHYD_03056	5840.802	8370	7485	808.996	641	594.976
RUMHYD_03057	3969	4006	3477	579	513	475.002
RUMHYD_03058	0	0	0	0	2	0
RUMHYD_03059	1326	695	439	104	132	108
RUMHYD_03060	165	213	130	50	18	230.2
RUMHYD_03061	186	167	74	30	23	166.14
RUMHYD_03062	406	869	645	70	16	261.659
RUMHYD_03063	0	0	0	0	0	0
RUMHYD_03064	6	45	42	18.613	10	101
RUMHYD_03065	5	54	15	19.387	0	51
RUMHYD_03066	13	33	0	8	17	37
RUMHYD_03067	37	83	94	17	9.959	136.481
RUMHYD_03068	73	291	134	35	17.041	105.454
RUMHYD_03069	148	246	175	33	23	139.065
RUMHYD_03070	140.012	341.484	148	21	7	12
RUMHYD_03071	268.613	457.198	316	22	4	13
RUMHYD_03072	844.149	2118.157	1422	179.483	131	91.128
RUMHYD_03073	1490.227	1933.161	1299	229.517	136	123.872
RUMHYD_03074	1667	1610	1255	306	127	188
RUMHYD_03075	7913	4598	4894	3487	1465	793
RUMHYD_03076	718	576	510	847.004	281	279
RUMHYD_03077	1148	1221	969	704.996	248	232
RUMHYD_03078	128	191	279	117	44	127.11
RUMHYD_03079	2203	2609	2755	480	146	209.89
RUMHYD_03080	51	33	52	6	6	4
RUMHYD_03081	499	559	557	184	110	175.841
RUMHYD_03082	1737	972	1183	406.134	189	403.159
RUMHYD_03083	2880	3407	3663	640.98	378	357
RUMHYD_03084	20	27	14	21.886	4	16
RUMHYD_03085	64	9	12	0	8	0
RUMHYD_03086	24135	59531	34535	1695	1617	1137.409
RUMHYD_03087	44410	97331	59581	2947	2193	1461.678
RUMHYD_03088	10821	57360	31189	2555.133	2011	1461.913
RUMHYD_03089	1673	2592	953	244	314	200
RUMHYD_03091	3131	2034	2582	491.994	289	346.227
RUMHYD_03092	4430	6831	6389	822.006	543	608.263
RUMHYD_03093	2649	6356	5534	584.774	348	515.51
RUMHYD_03094	4801	4680	5559	402.226	300	278.899
RUMHYD_03095	199	219	183	61	75.766	121.254
RUMHYD_03096	4643	3562	4300	551	444.234	662.847
RUMHYD_03098	1166	812	1118	211	55	183
RUMHYD_03099	706	1108	582	375	285	148
RUMHYD_03100	38	46	12	9	9	11
RUMHYD_03101	112	231	123	77	56	131
RUMHYD_03102	1063	393	608	2412	644	432
RUMHYD_03103	464	765	447	183	150	80
RUMHYD_03104	10	0	0	0	7	0
RUMHYD_03105	3558	5930	4262	35810	7918	4723
RUMHYD_03106	34	56	55	5	0	0
RUMHYD_03107	608	1239	634	161	60	113
RUMHYD_03108	803	2043	974	280	158	122
RUMHYD_03109	30	39	9	118	54	226
RUMHYD_03110	61	27	8	21	0	5
RUMHYD_03111	2453	3039	2758	480	250.29	481.266
RUMHYD_03112	315	231	253	40	49.71	87.734
RUMHYD_03113	516.494	1595.727	824.001	86	70	27
RUMHYD_03114	256	198	264	91	65	60
RUMHYD_03115	39	41	46	13	3	29
RUMHYD_03116	21	91	59	21	1	43.505
RUMHYD_03117	17	45	25	18	19	27.495
RUMHYD_03118	136	145	91	32	35	40
RUMHYD_03119	0	0	0	0	0	4
RUMHYD_03120	93	48	34	17	40	82
RUMHYD_03122	0	0	0	0	0	0
RUMHYD_03123	106	93	140	17	15	129
RUMHYD_03124	0	4	0	0	0	0
RUMHYD_03125	0	0	0	5	1	23
RUMHYD_03126	17	0	6	1	4.912	2
RUMHYD_03127	207	574	320	96	83.088	89
RUMHYD_03128	143	523	328	154	140	207.281
RUMHYD_03129	84	112	68	19	8	78.434
RUMHYD_03130	280	156	130	64	32	107.286
RUMHYD_03138	54	2	3	0	1	21
RUMHYD_03139	4227	3402	3206	369	203	401
RUMHYD_03140	6624	18079	7216	256	161	116
RUMHYD_03141	1045	1569	1273	420.004	291	443.751
RUMHYD_03142	454	648	681	333.996	259	394.037
RUMHYD_03143	987	1024	893	497	258	447.211
RUMHYD_03144	1356	1196	1241	93	56	238
RUMHYD_03145	374	543	388	101	62	291
RUMHYD_03146	0	0	0	0	0	8
RUMHYD_03147	200	238	235	56	62	300
RUMHYD_03148	41	108	81	10	34	115
RUMHYD_03149	0	40	34	38	20	129
RUMHYD_03150	18	15	27	46	41	292.111
RUMHYD_03151	25	70	57	55	44.618	156.889
RUMHYD_03152	92	85	88	60	50.382	347
RUMHYD_03153	12	46	71	40.001	37	356.48
RUMHYD_03154	87	75	92	58.999	47	357.52
RUMHYD_03155	16	33	19	1	0	2
RUMHYD_03156	468	549	370	222	129	197.656
RUMHYD_03157	815	1492	1005	239.01	128	275.344
RUMHYD_03158	99	184	107	95.99	60	101.185
RUMHYD_03159	954	1051	878	194	93	296.815
RUMHYD_03160	18	4	2	0	0	1
RUMHYD_03161	25086	33219	24000	2598	1583	1769
RUMHYD_03162	132	149	110	34	16	34
RUMHYD_03163	398	308	213	25	8	71
RUMHYD_03164	392	796	488	111	92	63.443
RUMHYD_03165	351	468	504	118	104	218.118
RUMHYD_03166	574	453	512.005	91.262	80	169.397
RUMHYD_03167	959	768	576.995	206.738	125	398.042
RUMHYD_03168	211	722	378	666	241	243
RUMHYD_03169	0	0	0	0	0	4
RUMHYD_03170	52	53	12	30	64.764	197.301
RUMHYD_03171	11	39	15	6	29.236	43.699
RUMHYD_03172	67	16	35	7	22	53
RUMHYD_03173	66	124	142	44	51	122
RUMHYD_03174	245	223	157	56	51	256
RUMHYD_03175	488	590	543	66	45	217
RUMHYD_03176	231.831	191	128	125.361	49	209.892
RUMHYD_03177	153.169	68	55	26.639	7	32.108
RUMHYD_03178	11259	14182	12927	3475	1914	1420
RUMHYD_03179	5004	5954	5773	845	852	466
RUMHYD_03180	0	0	0	0	0	0
RUMHYD_03181	762	877	945	267	188	262.516
RUMHYD_03182	579	585	609	228	169	257.484
RUMHYD_03183	324	681	526	223	220	275
RUMHYD_03184	348	516	612	353	242	347
RUMHYD_03185	0	44	18	1	8	20
RUMHYD_03186	0	7	0	0	0	0
RUMHYD_03187	0	1	0	0	0	0
RUMHYD_03188	591	798	887	643	161	302
RUMHYD_03189	182	259.631	226	36	17	26
RUMHYD_03190	392	375.369	451	28	20	42
RUMHYD_03191	318.04	115	132	10.005	10	66.5
RUMHYD_03192	3460.96	1800	2259	36.995	41	218.5
RUMHYD_03193	0	6	0	0	0	11
RUMHYD_03194	0	7	5	2	0	12
RUMHYD_03195	19	9	8	0	0	6
RUMHYD_03196	666	1094	747	312	168	103
RUMHYD_03197	116	23	27	0	9	55
RUMHYD_03198	193	661	351	107	26	32
RUMHYD_03199	0	0	0	0	0	12
RUMHYD_03200	262	336	223	44	29	101
RUMHYD_03201	0	8	5.406	0	0	1
RUMHYD_03202	533	573	374.594	193	117	168
RUMHYD_03203	683	577	413	63.863	22	54.988
RUMHYD_03204	986	728	649	80.137	51	85.012
RUMHYD_03205	17	18	3	0	0	0
RUMHYD_03206	511	1070	734	427	293	125
RUMHYD_03208	0	11	42	0	0	0
RUMHYD_03207	0	0	0	0	0	12
RUMHYD_03209	0	0	0	0	8	4
RUMHYD_03210	12	34	19	0	0	0
RUMHYD_03211	289	471	347	41	46	257
RUMHYD_03212	66	60	82	18.87	28	82
RUMHYD_03213	156	386	360	56.487	25	199
RUMHYD_03214	125	240	307	80.643	29	132
RUMHYD_03215	18	74	101	39	36	104.436
RUMHYD_03216	544	615	582	128	101	239.11
RUMHYD_03217	846	1152	1202	141	81	175.454
RUMHYD_03218	34	634	293	73	74	50
RUMHYD_03219	51	13	20	16	38	185.654
RUMHYD_03220	20	38	35	23.194	31	77.347
RUMHYD_03221	24	32	50	23.806	20	87.614
RUMHYD_03222	18	8	9	16	3	80.385
RUMHYD_03223	19	48	36	10	7	71
RUMHYD_03224	33	58	9	16	17	141
RUMHYD_03225	48	35	97	16	13	128
RUMHYD_03226	34	77	108	12	0	105
RUMHYD_03227	87	300	213	64	43	24
RUMHYD_03228	17	41	13	14	5	121.644
RUMHYD_03229	17	45	91	14	18	219.356
RUMHYD_03230	5	17	2	11	33	170.026
RUMHYD_03231	38	89	53	16	35	132.974
RUMHYD_03232	1420	1620	1794.015	338	243	234.074
RUMHYD_03233	1724	786	912.985	182	174	249.926
RUMHYD_03234	40	10	13	1	3	54
RUMHYD_03235	12	36	6	21	17	18
RUMHYD_03236	0	33	20	62	22	56
RUMHYD_03237	125	36	48	43	21	139.958
RUMHYD_03238	8	39	17	26	10	131.042
RUMHYD_03239	508	296	186	59	38	83
RUMHYD_03240	2298	3819	2396	1378	823	551
RUMHYD_03241	161	126	124	45.994	21	48
RUMHYD_03242	209	110	95	45.006	50	135
RUMHYD_03243	11	0	0	0	0	9
RUMHYD_03244	42	85	42	71	25	155
RUMHYD_03245	190	175	82	39	12	67
RUMHYD_03246	71	43	51	28	17	64
RUMHYD_03247	201	332	110	122	90	51
RUMHYD_03248	8	0	0	0	0	15
RUMHYD_03249	22	5	0	23	9	110
RUMHYD_03250	17	8	15	22.661	10	174.475
RUMHYD_03251	9	1	14	6.339	5	76.525
RUMHYD_03252	0	0	0	18.404	16	169.557
RUMHYD_03253	9	4	1	16.596	24	139.443
RUMHYD_03254	65	254	129	30	19	147.397
RUMHYD_03255	0	0	1	8	9	100.242
RUMHYD_03256	0	36	38	12	4	182.36
RUMHYD_03257	32	163	87	22	9	28
RUMHYD_03258	322	1476	935	27	23	32
RUMHYD_03259	227	293	113	27	34	33
RUMHYD_03260	6887	5132	3389	643	354	293
RUMHYD_03261	75	105	78	15	20	97
RUMHYD_03262	914	531	356	118	108	130
RUMHYD_03263	35	24	90	22	13	140
RUMHYD_03264	216	170	144	50	65	137
RUMHYD_03265	2067	3218	2467	836	476	394
RUMHYD_03266	3981	9316	6819	3680	1833	1447
RUMHYD_03267	368	202	251	95	62	177.077
RUMHYD_03268	3854	6544	5498	517	283	483.067
RUMHYD_03270	0	0	0	0	0	0
RUMHYD_03269	50	54	45	41	4	133.036
RUMHYD_03271	2204	1788	2178	708	290.885	509.142
RUMHYD_03272	10	12	13	49	19.115	152.95
RUMHYD_03273	504	180	305	173	54	234.727
RUMHYD_03274	600	1324	1231	367	180	127
RUMHYD_03275	6	27	15	10	4	10
RUMHYD_03276	9490.606	3883.752	4684.833	669.493	379.99	422
RUMHYD_03277	6409.394	4598.369	4437.974	274.245	179.01	171.85
RUMHYD_03278	8856	7352.878	7303.193	254.262	247	314.15
RUMHYD_03279	0	0	0	0	0	0
RUMHYD_03280	3082.523	2187	2150	246	135	104
RUMHYD_03281	13576.477	21564	16226	625	428	260
RUMHYD_03282	59	143	81	32	15	18
RUMHYD_03283	422	221	172	80	75	194
RUMHYD_03284	9	17	14	7	16	24
RUMHYD_03285	0	0	0	0	0	1
RUMHYD_03286	0	0	0	10	0	34
RUMHYD_03287	0	0	0	0	0	0
RUMHYD_03288	0	12	4	9	0	97
RUMHYD_03289	0	8	0	3	4	47
RUMHYD_03290	0	7	7	4	0	71
RUMHYD_03291	0	0	0	13	0	50
RUMHYD_03292	0	7	4	14	5	55
RUMHYD_03293	31	4	23	20	13	133.362
RUMHYD_03294	58	25	15	5	9	180.638
RUMHYD_03295	0	0	0	0	0	0
RUMHYD_03296	0	0	5	2	3	39.846
RUMHYD_03297	11	0	4	2	0	69.154
RUMHYD_03298	737	906	568	176	111	240
RUMHYD_03299	117	217	85	21	18	91
RUMHYD_03300	691.015	769	538	93	58	82.67
RUMHYD_03301	1329.985	3002	1707	349	202	215.33
RUMHYD_03302	4157	7186	5049	1065	724	510
RUMHYD_03926	1551.357	2219.002	1257.983	721.9	487.525	428.274
RUMHYD_03927	47006.506	105377.273	64521.999	19318	14204	9959
RUMHYD_03928	0	0	1	0	0	0
RUMHYD_03929	33	64	29	16	16	73
RUMHYD_03303	119.99	562.726	110.953	137	204.32	199.245
RUMHYD_03304	5605.608	15488.726	7037.637	8604.086	5112.236	7727.038
RUMHYD_03305	15742	14347	11968	1888	792	1006
RUMHYD_03306	509	2548.653	473.509	1329.643	784.112	743.501
RUMHYD_03307	4468	3719.346	1686.491	2765.232	1969.888	2017.499
RUMHYD_03309	289	179	91	67	51	63
RUMHYD_03308	4006	2504.001	1422	1264.125	756	916
RUMHYD_03310	117	216	25	25	6	5
RUMHYD_03311	4105	4977	1656	3000.825	1740	1987
RUMHYD_03312	30	83	23	17.368	13.171	11
RUMHYD_03313	764	420	182	260.502	144.829	202.435
